id,emp_id,check_in,check_out,shift_id
17253,799,2024-05-21 08:53:00,2024-05-21 18:08:00,1
17254,799,2024-05-22 09:38:00,2024-05-22 17:34:00,1
17255,799,2024-05-23 09:27:00,2024-05-23 17:09:00,1
17256,799,2024-05-24 09:34:00,2024-05-24 16:45:00,1
17257,799,2024-05-27 08:55:00,2024-05-27 17:44:00,1
17258,799,2024-05-28 09:38:00,2024-05-28 17:01:00,1
17259,799,2024-05-29 09:36:00,2024-05-29 17:33:00,1
17260,799,2024-05-30 09:39:00,2024-05-30 17:07:00,1
17261,800,2024-05-01 09:12:00,2024-05-01 16:43:00,1
17262,800,2024-05-02 09:28:00,2024-05-02 17:19:00,1
17263,800,2024-05-03 09:01:00,2024-05-03 17:02:00,1
17264,800,2024-05-06 09:27:00,2024-05-06 18:44:00,1
17265,800,2024-05-07 08:50:00,2024-05-07 16:57:00,1
17266,800,2024-05-08 09:17:00,2024-05-08 18:14:00,1
17267,800,2024-05-09 09:02:00,2024-05-09 17:42:00,1
17268,800,2024-05-10 08:54:00,2024-05-10 17:46:00,1
17269,800,2024-05-13 09:39:00,2024-05-13 18:22:00,1
17270,800,2024-05-14 09:29:00,2024-05-14 17:46:00,1
17271,800,2024-05-15 09:08:00,2024-05-15 18:23:00,1
17272,800,2024-05-16 09:29:00,2024-05-16 18:40:00,1
17273,800,2024-05-20 09:01:00,2024-05-20 17:18:00,1
17274,800,2024-05-21 08:51:00,2024-05-21 18:35:00,1
17275,800,2024-05-22 09:07:00,2024-05-22 18:38:00,1
17276,800,2024-05-23 09:09:00,2024-05-23 17:01:00,1
17277,800,2024-05-24 09:34:00,2024-05-24 17:05:00,1
17278,800,2024-05-27 09:25:00,2024-05-27 17:32:00,1
17279,800,2024-05-28 09:25:00,2024-05-28 17:04:00,1
17280,800,2024-05-29 09:05:00,2024-05-29 17:47:00,1
17281,800,2024-05-30 08:50:00,2024-05-30 18:13:00,1
17282,801,2024-05-01 13:50:00,2024-05-01 23:14:00,2
17283,801,2024-05-02 13:50:00,2024-05-02 21:45:00,2
17284,801,2024-05-03 14:35:00,2024-05-03 23:22:00,2
17285,801,2024-05-06 14:34:00,2024-05-06 21:47:00,2
17286,801,2024-05-07 14:00:00,2024-05-07 22:04:00,2
17287,801,2024-05-08 14:02:00,2024-05-08 22:44:00,2
17288,801,2024-05-09 14:40:00,2024-05-09 21:40:00,2
17289,801,2024-05-10 14:30:00,2024-05-10 23:57:00,2
17290,801,2024-05-13 14:00:00,2024-05-13 23:56:00,2
17291,801,2024-05-14 14:16:00,2024-05-14 22:53:00,2
17292,801,2024-05-15 14:05:00,2024-05-15 22:50:00,2
17293,801,2024-05-16 14:04:00,2024-05-16 23:09:00,2
17294,801,2024-05-17 14:08:00,2024-05-17 23:08:00,2
17295,801,2024-05-20 13:51:00,2024-05-20 22:08:00,2
17296,801,2024-05-21 13:58:00,2024-05-21 21:44:00,2
17297,801,2024-05-22 14:31:00,2024-05-22 22:14:00,2
17298,801,2024-05-23 13:53:00,2024-05-23 23:27:00,2
17299,801,2024-05-24 14:25:00,2024-05-24 21:41:00,2
17300,801,2024-05-27 14:33:00,2024-05-27 23:39:00,2
17301,801,2024-05-28 14:00:00,2024-05-28 22:01:00,2
17302,801,2024-05-29 14:29:00,2024-05-29 23:11:00,2
17303,801,2024-05-30 14:24:00,2024-05-30 22:27:00,2
17304,802,2024-05-01 09:05:00,2024-05-01 17:19:00,1
17305,802,2024-05-02 09:33:00,2024-05-02 17:58:00,1
17306,802,2024-05-03 09:06:00,2024-05-03 17:06:00,1
17307,802,2024-05-06 09:00:00,2024-05-06 18:44:00,1
17308,802,2024-05-07 09:12:00,2024-05-07 18:42:00,1
17309,802,2024-05-08 08:52:00,2024-05-08 18:37:00,1
17310,802,2024-05-09 09:15:00,2024-05-09 18:33:00,1
17311,802,2024-05-10 08:59:00,2024-05-10 17:09:00,1
17312,802,2024-05-13 08:53:00,2024-05-13 17:14:00,1
17313,802,2024-05-14 09:00:00,2024-05-14 18:05:00,1
17314,802,2024-05-15 09:22:00,2024-05-15 17:20:00,1
17315,802,2024-05-16 09:12:00,2024-05-16 17:38:00,1
17316,802,2024-05-17 09:13:00,2024-05-17 17:23:00,1
17317,802,2024-05-20 09:40:00,2024-05-20 17:39:00,1
17318,802,2024-05-21 09:27:00,2024-05-21 18:09:00,1
17319,802,2024-05-22 09:35:00,2024-05-22 18:46:00,1
17320,802,2024-05-23 08:51:00,2024-05-23 18:47:00,1
17321,802,2024-05-24 09:39:00,2024-05-24 18:59:00,1
17322,802,2024-05-27 08:55:00,2024-05-27 16:49:00,1
17323,802,2024-05-28 09:15:00,2024-05-28 18:11:00,1
17324,802,2024-05-29 08:53:00,2024-05-29 17:16:00,1
17325,802,2024-05-30 09:35:00,2024-05-30 16:56:00,1
17326,803,2024-05-01 14:34:00,2024-05-01 23:26:00,2
17327,803,2024-05-02 14:12:00,2024-05-02 23:44:00,2
17328,803,2024-05-03 14:13:00,2024-05-03 22:54:00,2
17329,803,2024-05-06 14:16:00,2024-05-06 22:21:00,2
17330,803,2024-05-07 14:36:00,2024-05-07 22:32:00,2
17331,803,2024-05-08 14:39:00,2024-05-08 23:20:00,2
17332,803,2024-05-09 14:32:00,2024-05-09 23:58:00,2
17333,803,2024-05-10 14:31:00,2024-05-10 22:10:00,2
17334,803,2024-05-13 14:02:00,2024-05-13 22:59:00,2
17335,803,2024-05-14 14:10:00,2024-05-14 23:44:00,2
17336,803,2024-05-15 14:12:00,2024-05-15 21:53:00,2
17337,803,2024-05-16 13:56:00,2024-05-16 21:51:00,2
17338,803,2024-05-17 13:51:00,2024-05-17 23:53:00,2
17339,803,2024-05-20 14:17:00,2024-05-20 23:19:00,2
17340,803,2024-05-21 13:59:00,2024-05-21 21:57:00,2
17341,803,2024-05-22 14:09:00,2024-05-22 22:29:00,2
17342,803,2024-05-23 14:04:00,2024-05-23 22:06:00,2
17343,803,2024-05-24 14:26:00,2024-05-24 22:07:00,2
17344,803,2024-05-27 13:54:00,2024-05-27 23:59:00,2
17345,803,2024-05-28 14:03:00,2024-05-28 21:42:00,2
17346,803,2024-05-29 14:36:00,2024-05-29 23:00:00,2
17347,803,2024-05-30 14:18:00,2024-05-30 21:50:00,2
17348,804,2024-05-01 14:05:00,2024-05-01 23:11:00,2
17349,804,2024-05-02 13:51:00,2024-05-02 23:40:00,2
17350,804,2024-05-03 13:59:00,2024-05-03 22:40:00,2
17351,804,2024-05-06 14:40:00,2024-05-06 22:15:00,2
17352,804,2024-05-07 14:38:00,2024-05-07 23:22:00,2
17353,804,2024-05-08 13:57:00,2024-05-08 22:56:00,2
17354,804,2024-05-09 14:38:00,2024-05-09 23:21:00,2
17355,804,2024-05-10 14:25:00,2024-05-10 22:03:00,2
17356,804,2024-05-13 14:17:00,2024-05-13 22:41:00,2
17357,804,2024-05-14 14:16:00,2024-05-14 22:37:00,2
17358,804,2024-05-15 14:11:00,2024-05-15 23:45:00,2
17359,804,2024-05-16 13:51:00,2024-05-16 23:49:00,2
17360,804,2024-05-17 13:59:00,2024-05-17 21:51:00,2
17361,804,2024-05-20 13:54:00,2024-05-20 22:01:00,2
17362,804,2024-05-21 14:40:00,2024-05-21 22:38:00,2
17363,804,2024-05-22 14:28:00,2024-05-22 23:35:00,2
17364,804,2024-05-23 14:20:00,2024-05-23 23:39:00,2
17365,804,2024-05-24 13:50:00,2024-05-24 23:06:00,2
17366,804,2024-05-27 14:34:00,2024-05-27 23:07:00,2
17367,804,2024-05-28 13:56:00,2024-05-28 21:57:00,2
17368,804,2024-05-29 14:19:00,2024-05-29 22:10:00,2
17369,804,2024-05-30 14:00:00,2024-05-30 22:12:00,2
17370,805,2024-05-01 09:05:00,2024-05-01 18:26:00,1
17371,805,2024-05-02 09:35:00,2024-05-02 17:24:00,1
17372,805,2024-05-03 08:58:00,2024-05-03 18:56:00,1
17373,805,2024-05-06 09:31:00,2024-05-06 16:52:00,1
17374,805,2024-05-07 09:19:00,2024-05-07 18:11:00,1
17375,805,2024-05-08 09:29:00,2024-05-08 17:18:00,1
17376,805,2024-05-09 09:38:00,2024-05-09 18:54:00,1
17377,805,2024-05-10 09:26:00,2024-05-10 17:52:00,1
17378,805,2024-05-13 09:38:00,2024-05-13 16:59:00,1
17379,805,2024-05-14 09:14:00,2024-05-14 18:52:00,1
17380,805,2024-05-15 09:33:00,2024-05-15 18:21:00,1
17381,805,2024-05-16 09:13:00,2024-05-16 17:28:00,1
17382,805,2024-05-17 09:21:00,2024-05-17 17:21:00,1
17383,805,2024-05-20 09:22:00,2024-05-20 17:47:00,1
17384,805,2024-05-21 09:20:00,2024-05-21 17:04:00,1
17385,805,2024-05-22 09:25:00,2024-05-22 18:16:00,1
17386,805,2024-05-23 09:00:00,2024-05-23 17:52:00,1
17387,805,2024-05-24 09:32:00,2024-05-24 18:17:00,1
17388,805,2024-05-27 08:51:00,2024-05-27 18:53:00,1
17389,805,2024-05-28 09:24:00,2024-05-28 18:58:00,1
17390,805,2024-05-29 08:57:00,2024-05-29 18:26:00,1
17391,805,2024-05-30 09:17:00,2024-05-30 17:12:00,1
17392,806,2024-05-01 08:56:00,2024-05-01 17:59:00,1
17393,806,2024-05-02 09:37:00,2024-05-02 18:34:00,1
17394,806,2024-05-03 09:06:00,2024-05-03 16:54:00,1
17395,806,2024-05-06 09:04:00,2024-05-06 17:13:00,1
17396,806,2024-05-07 09:20:00,2024-05-07 17:44:00,1
17397,806,2024-05-08 09:01:00,2024-05-08 17:12:00,1
17398,806,2024-05-09 09:25:00,2024-05-09 18:35:00,1
17399,806,2024-05-10 09:16:00,2024-05-10 17:30:00,1
17400,806,2024-05-13 09:13:00,2024-05-13 18:17:00,1
17401,806,2024-05-14 09:31:00,2024-05-14 18:30:00,1
17402,806,2024-05-15 09:38:00,2024-05-15 18:52:00,1
17403,806,2024-05-16 09:40:00,2024-05-16 18:52:00,1
17404,806,2024-05-17 09:15:00,2024-05-17 17:35:00,1
17405,806,2024-05-20 09:12:00,2024-05-20 17:51:00,1
17406,806,2024-05-21 08:53:00,2024-05-21 17:53:00,1
17407,806,2024-05-22 09:00:00,2024-05-22 18:54:00,1
17408,806,2024-05-23 09:03:00,2024-05-23 18:00:00,1
17409,806,2024-05-24 09:33:00,2024-05-24 18:06:00,1
17410,806,2024-05-27 09:10:00,2024-05-27 17:35:00,1
17411,806,2024-05-28 08:56:00,2024-05-28 17:25:00,1
17412,806,2024-05-29 08:50:00,2024-05-29 17:54:00,1
17413,806,2024-05-30 08:52:00,2024-05-30 18:43:00,1
17414,807,2024-05-01 14:02:00,2024-05-01 22:28:00,2
17415,807,2024-05-02 13:51:00,2024-05-02 23:02:00,2
17416,807,2024-05-03 14:05:00,2024-05-03 23:57:00,2
17417,807,2024-05-06 14:12:00,2024-05-06 22:32:00,2
17418,807,2024-05-07 14:19:00,2024-05-07 22:33:00,2
17419,807,2024-05-08 14:37:00,2024-05-08 22:58:00,2
17420,807,2024-05-09 14:25:00,2024-05-09 22:19:00,2
17421,807,2024-05-10 14:37:00,2024-05-10 23:56:00,2
17422,807,2024-05-13 14:23:00,2024-05-13 22:32:00,2
17423,807,2024-05-14 14:19:00,2024-05-14 22:31:00,2
17424,807,2024-05-15 14:11:00,2024-05-15 21:48:00,2
17425,807,2024-05-16 13:56:00,2024-05-16 22:44:00,2
17426,807,2024-05-17 14:16:00,2024-05-17 22:20:00,2
17427,807,2024-05-20 13:58:00,2024-05-20 22:27:00,2
17428,807,2024-05-22 14:05:00,2024-05-22 23:50:00,2
17429,807,2024-05-23 14:11:00,2024-05-23 21:53:00,2
17430,807,2024-05-24 14:19:00,2024-05-24 21:59:00,2
17431,807,2024-05-27 14:10:00,2024-05-27 23:48:00,2
17432,807,2024-05-28 14:08:00,2024-05-28 22:00:00,2
17433,807,2024-05-29 14:13:00,2024-05-29 22:53:00,2
17434,807,2024-05-30 14:19:00,2024-05-30 23:45:00,2
17435,808,2024-05-01 13:57:00,2024-05-01 21:57:00,2
17436,808,2024-05-02 14:39:00,2024-05-02 23:37:00,2
17437,808,2024-05-03 13:52:00,2024-05-03 23:33:00,2
17438,808,2024-05-06 14:09:00,2024-05-06 23:16:00,2
17439,808,2024-05-07 14:15:00,2024-05-07 23:46:00,2
17440,808,2024-05-08 14:22:00,2024-05-08 21:50:00,2
17441,808,2024-05-09 13:58:00,2024-05-09 23:23:00,2
17442,808,2024-05-10 13:51:00,2024-05-10 22:53:00,2
17443,808,2024-05-13 14:32:00,2024-05-13 22:41:00,2
17444,808,2024-05-14 14:19:00,2024-05-14 22:59:00,2
17445,808,2024-05-15 14:09:00,2024-05-15 23:41:00,2
17446,808,2024-05-16 14:19:00,2024-05-16 21:44:00,2
17447,808,2024-05-17 13:53:00,2024-05-17 23:38:00,2
17448,808,2024-05-20 13:53:00,2024-05-20 22:35:00,2
17449,808,2024-05-21 14:22:00,2024-05-21 22:04:00,2
17450,808,2024-05-22 13:58:00,2024-05-22 23:57:00,2
17451,808,2024-05-23 14:28:00,2024-05-23 23:20:00,2
17452,808,2024-05-24 14:06:00,2024-05-24 22:24:00,2
17453,808,2024-05-27 13:56:00,2024-05-27 23:11:00,2
17454,808,2024-05-28 14:12:00,2024-05-28 22:23:00,2
17455,808,2024-05-29 14:35:00,2024-05-29 23:13:00,2
17456,809,2024-05-01 14:40:00,2024-05-01 22:34:00,2
17457,809,2024-05-02 13:57:00,2024-05-02 23:15:00,2
17458,809,2024-05-03 14:21:00,2024-05-03 23:04:00,2
17459,809,2024-05-06 14:30:00,2024-05-06 22:10:00,2
17460,809,2024-05-07 14:01:00,2024-05-07 23:03:00,2
17461,809,2024-05-08 14:33:00,2024-05-08 22:46:00,2
17462,809,2024-05-09 13:51:00,2024-05-10 00:00:00,2
17463,809,2024-05-10 14:13:00,2024-05-10 22:32:00,2
17464,809,2024-05-13 14:05:00,2024-05-13 23:56:00,2
17465,809,2024-05-14 13:50:00,2024-05-14 21:53:00,2
17466,809,2024-05-15 14:19:00,2024-05-15 22:47:00,2
17467,809,2024-05-16 14:35:00,2024-05-16 23:47:00,2
17468,809,2024-05-17 13:50:00,2024-05-17 22:07:00,2
17469,809,2024-05-20 14:10:00,2024-05-20 22:33:00,2
17470,809,2024-05-21 14:02:00,2024-05-21 21:42:00,2
17471,809,2024-05-22 14:01:00,2024-05-22 23:51:00,2
17472,809,2024-05-23 14:29:00,2024-05-23 22:26:00,2
17473,809,2024-05-24 14:20:00,2024-05-24 21:58:00,2
17474,809,2024-05-27 14:12:00,2024-05-27 22:25:00,2
17475,809,2024-05-28 14:33:00,2024-05-28 22:28:00,2
17476,809,2024-05-29 14:20:00,2024-05-29 23:56:00,2
17477,809,2024-05-30 14:23:00,2024-05-30 22:45:00,2
17478,810,2024-05-01 09:07:00,2024-05-01 18:59:00,1
17479,810,2024-05-02 08:58:00,2024-05-02 18:59:00,1
17480,810,2024-05-03 09:38:00,2024-05-03 17:13:00,1
17481,810,2024-05-06 08:54:00,2024-05-06 16:45:00,1
17482,810,2024-05-07 09:11:00,2024-05-07 17:15:00,1
17483,810,2024-05-08 09:10:00,2024-05-08 17:55:00,1
17484,810,2024-05-09 08:55:00,2024-05-09 16:42:00,1
17485,810,2024-05-10 09:18:00,2024-05-10 17:07:00,1
17486,810,2024-05-13 09:23:00,2024-05-13 17:03:00,1
17487,810,2024-05-14 09:40:00,2024-05-14 17:11:00,1
17488,810,2024-05-15 09:24:00,2024-05-15 18:47:00,1
17489,810,2024-05-16 09:25:00,2024-05-16 16:42:00,1
17490,810,2024-05-17 09:11:00,2024-05-17 18:10:00,1
17491,810,2024-05-20 09:12:00,2024-05-20 18:59:00,1
17492,810,2024-05-21 09:21:00,2024-05-21 18:28:00,1
17493,810,2024-05-22 09:14:00,2024-05-22 16:46:00,1
17494,810,2024-05-23 09:03:00,2024-05-23 18:07:00,1
17495,810,2024-05-24 08:58:00,2024-05-24 18:25:00,1
17496,810,2024-05-27 08:59:00,2024-05-27 18:33:00,1
17497,810,2024-05-28 08:56:00,2024-05-28 17:04:00,1
17498,810,2024-05-29 09:25:00,2024-05-29 17:10:00,1
17499,810,2024-05-30 09:08:00,2024-05-30 17:47:00,1
17500,811,2024-05-01 14:38:00,2024-05-01 22:06:00,2
17501,811,2024-05-02 14:38:00,2024-05-02 22:29:00,2
17502,811,2024-05-03 14:05:00,2024-05-03 23:13:00,2
17503,811,2024-05-06 13:52:00,2024-05-06 22:02:00,2
17504,811,2024-05-07 14:16:00,2024-05-07 22:51:00,2
17505,811,2024-05-08 13:56:00,2024-05-08 22:16:00,2
17506,811,2024-05-09 14:31:00,2024-05-09 22:05:00,2
17507,811,2024-05-10 14:16:00,2024-05-10 22:41:00,2
17508,811,2024-05-13 14:00:00,2024-05-13 22:50:00,2
17509,811,2024-05-14 13:54:00,2024-05-14 23:17:00,2
17510,811,2024-05-15 13:58:00,2024-05-16 00:00:00,2
17511,811,2024-05-16 14:20:00,2024-05-16 22:30:00,2
17512,811,2024-05-17 14:10:00,2024-05-17 23:44:00,2
17513,811,2024-05-20 14:32:00,2024-05-20 23:10:00,2
17514,811,2024-05-21 14:32:00,2024-05-21 21:43:00,2
17515,811,2024-05-22 14:01:00,2024-05-22 23:34:00,2
17516,811,2024-05-23 14:30:00,2024-05-23 21:47:00,2
17517,811,2024-05-24 14:26:00,2024-05-24 23:14:00,2
17518,811,2024-05-27 14:21:00,2024-05-27 22:03:00,2
17519,811,2024-05-28 14:14:00,2024-05-28 22:47:00,2
17520,811,2024-05-29 14:08:00,2024-05-29 22:12:00,2
17521,811,2024-05-30 13:55:00,2024-05-30 21:45:00,2
17522,812,2024-05-01 14:07:00,2024-05-01 23:27:00,2
17523,812,2024-05-03 14:28:00,2024-05-03 23:11:00,2
17524,812,2024-05-06 14:32:00,2024-05-06 21:50:00,2
17525,812,2024-05-07 13:54:00,2024-05-07 21:56:00,2
17526,812,2024-05-08 14:06:00,2024-05-08 22:52:00,2
17527,812,2024-05-09 13:58:00,2024-05-09 21:47:00,2
17528,812,2024-05-10 14:03:00,2024-05-10 23:18:00,2
17529,812,2024-05-13 14:18:00,2024-05-13 21:50:00,2
17530,812,2024-05-14 14:30:00,2024-05-14 22:13:00,2
17531,812,2024-05-15 13:59:00,2024-05-15 23:07:00,2
17532,812,2024-05-16 14:30:00,2024-05-16 23:04:00,2
17533,812,2024-05-17 13:59:00,2024-05-17 23:11:00,2
17534,812,2024-05-20 14:12:00,2024-05-20 23:55:00,2
17535,812,2024-05-21 14:12:00,2024-05-21 21:52:00,2
17536,812,2024-05-22 13:57:00,2024-05-22 21:51:00,2
17537,812,2024-05-23 14:18:00,2024-05-23 23:41:00,2
17538,812,2024-05-24 14:35:00,2024-05-24 23:46:00,2
17539,812,2024-05-27 13:57:00,2024-05-27 21:52:00,2
17540,812,2024-05-28 14:34:00,2024-05-28 22:10:00,2
17541,812,2024-05-29 14:28:00,2024-05-29 22:00:00,2
17542,812,2024-05-30 14:05:00,2024-05-30 23:43:00,2
17543,813,2024-05-01 13:54:00,2024-05-01 23:54:00,2
17544,813,2024-05-02 14:39:00,2024-05-02 22:01:00,2
17545,813,2024-05-03 14:01:00,2024-05-03 21:50:00,2
17546,813,2024-05-06 14:17:00,2024-05-06 23:19:00,2
17547,813,2024-05-07 13:53:00,2024-05-07 22:14:00,2
17548,813,2024-05-08 14:04:00,2024-05-08 23:16:00,2
17549,813,2024-05-09 14:27:00,2024-05-09 22:46:00,2
17550,813,2024-05-10 14:16:00,2024-05-10 21:53:00,2
17551,813,2024-05-15 14:03:00,2024-05-15 23:31:00,2
17552,813,2024-05-16 14:26:00,2024-05-16 23:32:00,2
17553,813,2024-05-17 14:25:00,2024-05-17 23:07:00,2
17554,813,2024-05-20 14:00:00,2024-05-20 21:40:00,2
17555,813,2024-05-21 14:10:00,2024-05-21 23:04:00,2
17556,813,2024-05-22 14:37:00,2024-05-22 22:25:00,2
17557,813,2024-05-23 14:36:00,2024-05-23 22:32:00,2
17558,813,2024-05-24 13:58:00,2024-05-24 22:38:00,2
17559,813,2024-05-27 14:12:00,2024-05-27 23:31:00,2
17560,813,2024-05-28 14:38:00,2024-05-28 22:10:00,2
17561,813,2024-05-29 14:36:00,2024-05-29 23:31:00,2
17562,813,2024-05-30 14:15:00,2024-05-30 23:41:00,2
17563,814,2024-05-01 09:31:00,2024-05-01 17:22:00,1
17564,814,2024-05-02 09:10:00,2024-05-02 16:50:00,1
17565,814,2024-05-03 08:53:00,2024-05-03 18:33:00,1
17566,814,2024-05-06 09:24:00,2024-05-06 18:13:00,1
17567,814,2024-05-07 09:20:00,2024-05-07 16:51:00,1
17568,814,2024-05-08 09:35:00,2024-05-08 16:51:00,1
17569,814,2024-05-09 09:15:00,2024-05-09 17:06:00,1
17570,814,2024-05-10 09:03:00,2024-05-10 18:46:00,1
17571,814,2024-05-13 09:15:00,2024-05-13 18:50:00,1
17572,814,2024-05-14 09:40:00,2024-05-14 18:23:00,1
17573,814,2024-05-15 09:06:00,2024-05-15 17:25:00,1
17574,814,2024-05-16 08:53:00,2024-05-16 18:19:00,1
17575,814,2024-05-17 09:30:00,2024-05-17 18:46:00,1
17576,814,2024-05-20 09:37:00,2024-05-20 17:12:00,1
17577,814,2024-05-21 09:36:00,2024-05-21 17:27:00,1
17578,814,2024-05-22 09:23:00,2024-05-22 18:50:00,1
17579,814,2024-05-23 09:31:00,2024-05-23 18:16:00,1
17580,814,2024-05-24 09:25:00,2024-05-24 17:19:00,1
17581,814,2024-05-27 09:03:00,2024-05-27 17:07:00,1
17582,814,2024-05-28 09:11:00,2024-05-28 18:29:00,1
17583,814,2024-05-29 09:23:00,2024-05-29 17:45:00,1
17584,814,2024-05-30 09:35:00,2024-05-30 17:49:00,1
17585,815,2024-05-02 09:03:00,2024-05-02 18:11:00,1
17586,815,2024-05-03 09:13:00,2024-05-03 18:23:00,1
17587,815,2024-05-06 09:22:00,2024-05-06 17:03:00,1
17588,815,2024-05-07 09:21:00,2024-05-07 17:47:00,1
17589,815,2024-05-08 09:22:00,2024-05-08 18:22:00,1
17590,815,2024-05-09 09:11:00,2024-05-09 18:29:00,1
17591,815,2024-05-10 09:11:00,2024-05-10 16:50:00,1
17592,815,2024-05-13 09:15:00,2024-05-13 17:28:00,1
17593,815,2024-05-14 09:04:00,2024-05-14 18:52:00,1
17594,815,2024-05-15 09:06:00,2024-05-15 17:42:00,1
17595,815,2024-05-16 09:08:00,2024-05-16 17:30:00,1
17596,815,2024-05-17 09:28:00,2024-05-17 18:03:00,1
17597,815,2024-05-20 09:40:00,2024-05-20 18:43:00,1
17598,815,2024-05-21 08:55:00,2024-05-21 17:19:00,1
17599,815,2024-05-22 08:59:00,2024-05-22 18:37:00,1
17600,815,2024-05-23 09:33:00,2024-05-23 18:51:00,1
17601,815,2024-05-24 08:51:00,2024-05-24 17:48:00,1
17602,815,2024-05-27 09:10:00,2024-05-27 17:28:00,1
17603,815,2024-05-28 09:29:00,2024-05-28 17:10:00,1
17604,815,2024-05-29 09:13:00,2024-05-29 18:47:00,1
17605,815,2024-05-30 09:29:00,2024-05-30 17:45:00,1
17606,816,2024-05-01 14:16:00,2024-05-01 21:40:00,2
17607,816,2024-05-02 14:21:00,2024-05-02 22:04:00,2
17608,816,2024-05-03 14:15:00,2024-05-03 23:19:00,2
17609,816,2024-05-06 13:56:00,2024-05-07 00:00:00,2
17610,816,2024-05-07 14:37:00,2024-05-07 21:57:00,2
17611,816,2024-05-08 13:52:00,2024-05-08 21:49:00,2
17612,816,2024-05-09 13:56:00,2024-05-09 22:20:00,2
17613,816,2024-05-10 14:11:00,2024-05-10 21:41:00,2
17614,816,2024-05-13 14:10:00,2024-05-13 21:44:00,2
17615,816,2024-05-14 13:51:00,2024-05-14 22:12:00,2
17616,816,2024-05-15 14:10:00,2024-05-15 23:53:00,2
17617,816,2024-05-16 14:36:00,2024-05-16 22:37:00,2
17618,816,2024-05-17 14:20:00,2024-05-17 23:40:00,2
17619,816,2024-05-20 14:17:00,2024-05-20 23:35:00,2
17620,816,2024-05-21 14:04:00,2024-05-21 22:32:00,2
17621,816,2024-05-22 14:12:00,2024-05-22 22:09:00,2
17622,816,2024-05-23 13:54:00,2024-05-23 22:27:00,2
17623,816,2024-05-24 14:33:00,2024-05-24 23:59:00,2
17624,816,2024-05-27 13:56:00,2024-05-27 21:48:00,2
17625,816,2024-05-28 14:00:00,2024-05-28 21:44:00,2
17626,816,2024-05-29 14:05:00,2024-05-29 23:47:00,2
17627,816,2024-05-30 14:19:00,2024-05-30 21:46:00,2
17628,817,2024-05-01 09:09:00,2024-05-01 17:19:00,1
17629,817,2024-05-02 09:32:00,2024-05-02 16:50:00,1
17630,817,2024-05-03 08:55:00,2024-05-03 17:13:00,1
17631,817,2024-05-06 09:27:00,2024-05-06 17:59:00,1
17632,817,2024-05-08 09:13:00,2024-05-08 16:55:00,1
17633,817,2024-05-09 09:08:00,2024-05-09 17:35:00,1
17634,817,2024-05-10 09:02:00,2024-05-10 17:25:00,1
17635,817,2024-05-13 08:52:00,2024-05-13 17:03:00,1
17636,817,2024-05-14 08:52:00,2024-05-14 16:56:00,1
17637,817,2024-05-15 09:20:00,2024-05-15 17:55:00,1
17638,817,2024-05-16 09:40:00,2024-05-16 17:41:00,1
17639,817,2024-05-17 08:56:00,2024-05-17 17:30:00,1
17640,817,2024-05-20 08:51:00,2024-05-20 17:11:00,1
17641,817,2024-05-21 08:50:00,2024-05-21 17:44:00,1
17642,817,2024-05-22 08:53:00,2024-05-22 18:42:00,1
17643,817,2024-05-23 09:33:00,2024-05-23 17:30:00,1
17644,817,2024-05-24 09:27:00,2024-05-24 17:54:00,1
17645,817,2024-05-27 09:37:00,2024-05-27 18:22:00,1
17646,817,2024-05-28 09:24:00,2024-05-28 17:54:00,1
17647,817,2024-05-29 09:34:00,2024-05-29 18:06:00,1
17648,817,2024-05-30 08:58:00,2024-05-30 18:12:00,1
17649,818,2024-05-01 09:35:00,2024-05-01 17:49:00,1
17650,818,2024-05-02 08:54:00,2024-05-02 16:53:00,1
17651,818,2024-05-03 09:04:00,2024-05-03 17:03:00,1
17652,818,2024-05-06 09:16:00,2024-05-06 18:31:00,1
17653,818,2024-05-07 09:03:00,2024-05-07 16:47:00,1
17654,818,2024-05-08 09:26:00,2024-05-08 17:07:00,1
17655,818,2024-05-09 09:00:00,2024-05-09 16:49:00,1
17656,818,2024-05-10 09:15:00,2024-05-10 18:27:00,1
17657,818,2024-05-13 09:37:00,2024-05-13 18:54:00,1
17658,818,2024-05-14 09:27:00,2024-05-14 17:30:00,1
17659,818,2024-05-15 08:57:00,2024-05-15 18:14:00,1
17660,818,2024-05-16 09:15:00,2024-05-16 18:31:00,1
17661,818,2024-05-17 08:51:00,2024-05-17 16:46:00,1
17662,818,2024-05-20 09:11:00,2024-05-20 18:00:00,1
17663,818,2024-05-21 09:06:00,2024-05-21 17:57:00,1
17664,818,2024-05-22 09:37:00,2024-05-22 17:52:00,1
17665,818,2024-05-23 09:32:00,2024-05-23 16:42:00,1
17666,818,2024-05-24 09:30:00,2024-05-24 16:57:00,1
17667,818,2024-05-27 09:29:00,2024-05-27 17:36:00,1
17668,818,2024-05-28 09:13:00,2024-05-28 17:45:00,1
17669,818,2024-05-29 08:56:00,2024-05-29 18:08:00,1
17670,818,2024-05-30 09:21:00,2024-05-30 17:33:00,1
17671,819,2024-05-01 13:56:00,2024-05-01 22:38:00,2
17672,819,2024-05-02 14:27:00,2024-05-02 22:30:00,2
17673,819,2024-05-03 14:15:00,2024-05-04 00:00:00,2
17674,819,2024-05-06 13:52:00,2024-05-06 23:28:00,2
17675,819,2024-05-07 14:26:00,2024-05-07 23:57:00,2
